id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao_x,estado_x,ano_contratacao,mes_contratacao,trimestre_contratacao,inadimplente,faixa_atraso,porte_operacao,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento,anos_relacionamento,categoria_score,porte_propriedade,nome,estado_y,regiao_y,valor_em_atraso,provisao
65,14,4124,Comercialização,Café,277424.8865491911,2024-11-08 01:55:22.165319,2026-03-12 01:55:22.202298,5.654824859346812,Ativo,0,Sul,GO,2024,11,4,0,Em dia,Grande,Cliente_4124,69359853627.0,183964.51712391744,96.35997343298908,573.8767153756385,2020-11-28 01:55:22.404943,Pequeno Produtor,4.61327857631759,Médio,Média,Sicoob Regional 14,MT,Norte,0.0,1387.1244327459553
66,43,1573,Pronaf,Algodão,215711.57112423165,2025-01-12 01:55:22.165323,2026-01-02 01:55:22.202303,12.378981060496455,Ativo,0,Sudeste,BA,2025,1,1,0,Em dia,Grande,Cliente_1573,87952633261.0,133421.61518291582,57.02391378973533,357.4635163886933,2020-07-22 01:55:22.395983,Médio Produtor,4.9664613278576315,Muito Baixo,Média,Sicoob Regional 43,SP,Norte,0.0,1078.5578556211583
67,31,3675,Custeio,Café,419659.8395207325,2024-12-12 01:55:22.165327,2026-06-12 01:55:22.202306,9.135160478713154,Liquidado,0,Norte,GO,2024,12,4,0,Em dia,Grande,Cliente_3675,83774811992.0,103989.54932970655,105.6481778542143,791.6292744754971,2023-02-20 01:55:22.403387,Médio Produtor,2.3846680355920604,Excelente,Grande,Sicoob Regional 31,RS,Norte,0.0,2098.299197603663
68,18,1716,Comercialização,Café,170415.06084575097,2023-11-08 01:55:22.165330,2026-07-09 01:55:22.202310,8.867406039998409,Liquidado,0,Sul,MT,2023,11,4,0,Em dia,Médio,Cliente_1716,60143558458.0,194065.6953834566,96.29976656502066,899.0600234667652,2022-05-04 01:55:22.396500,Médio Produtor,3.184120465434634,Excelente,Média,Sicoob Regional 18,MG,Sul,0.0,852.0753042287548
69,5,73,Pronamp,Soja,278656.148928613,2024-08-06 01:55:22.165334,2026-03-30 01:55:22.202314,10.319033101586978,Ativo,0,Norte,MT,2024,8,3,0,Em dia,Grande,Cliente_73,55091217598.0,102469.7142840996,108.98620500168428,774.2367671990261,2021-10-16 01:55:22.390211,Grande Produtor,3.7316906228610542,Excelente,Grande,Sicoob Engecred,GO,Centro-Oeste,0.0,1393.280744643065
70,41,1379,Custeio,Café,201123.78895111763,2023-11-30 01:55:22.165337,2026-04-16 01:55:22.202317,7.258908927454943,Ativo,0,Sudeste,BA,2023,11,4,0,Em dia,Grande,Cliente_1379,32024764436.0,72936.65956398769,107.22288899530528,380.9542172753745,2024-11-21 01:55:22.395069,Pequeno Produtor,0.6324435318275154,Muito Baixo,Grande,Sicoob Regional 41,BA,Sul,0.0,1005.6189447555881
71,28,280,Comercialização,Milho,162124.07122497458,2025-07-03 01:55:22.165341,2026-01-15 01:55:22.202321,6.67922318963042,Vencido,105,Norte,RS,2025,7,3,1,Acima de 90 dias,Médio,Cliente_280,20057410598.0,145152.12638183846,68.88207239966043,353.74541957875925,2023-11-14 01:55:22.390964,Médio Produtor,1.6536618754277892,Muito Baixo,Média,Sicoob Regional 28,MT,Sudeste,162124.07122497458,48637.22136749238
72,28,387,Pronaf,Algodão,233764.0177134617,2025-04-19 01:55:22.165344,2026-03-01 01:55:22.202324,10.160012367571351,Ativo,0,Norte,GO,2025,4,2,0,Em dia,Grande,Cliente_387,56723929502.0,48742.84210785059,121.62006497786176,629.2394421536019,2020-07-27 01:55:22.391344,Pequeno Produtor,4.952772073921971,Médio,Grande,Sicoob Regional 28,MT,Sudeste,0.0,1168.8200885673086
73,20,4543,Custeio,Milho,267269.12884132605,2023-09-02 01:55:22.165348,2026-07-01 01:55:22.202327,10.663085143488782,Liquidado,0,Nordeste,MG,2023,9,3,0,Em dia,Grande,Cliente_4543,33508502645.0,170753.41734156728,96.87731087349778,554.96376897574,2022-04-11 01:55:22.406405,Pequeno Produtor,3.247091033538672,Médio,Média,Sicoob Regional 20,RS,Centro-Oeste,0.0,1336.3456442066304
74,15,2880,Comercialização,Milho,300245.09896114684,2024-07-28 01:55:22.165351,2026-06-17 01:55:22.202331,10.221641904229458,Ativo,0,Nordeste,MG,2024,7,3,0,Em dia,Grande,Cliente_2880,99676005722.0,101404.05900786324,105.72059735535736,557.8091682332683,2022-08-13 01:55:22.400623,Médio Produtor,2.9075975359342916,Médio,Grande,Sicoob Regional 15,PR,Centro-Oeste,0.0,1501.2254948057341
75,1,815,Pronamp,Cana-de-açúcar,392704.6446793426,2024-09-03 01:55:22.165354,2026-02-11 01:55:22.202334,7.607053398064363,Ativo,0,Centro-Oeste,PR,2024,9,3,0,Em dia,Grande,Cliente_815,83711477588.0,129563.67806021796,86.29667295931435,494.332774660171,2023-05-27 01:55:22.393041,Pequeno Produtor,2.1218343600273784,Baixo,Média,Sicoob Crediminas,MG,Sudeste,0.0,1963.5232233967129
76,14,1910,Pronamp,Café,237829.0565456336,2024-01-06 01:55:22.165358,2026-03-06 01:55:22.202338,10.340173715570035,Ativo,0,Norte,MT,2024,1,1,0,Em dia,Grande,Cliente_1910,76384840489.0,147240.20795961304,54.80456966395767,838.5459469114096,2025-02-26 01:55:22.397211,Pequeno Produtor,0.3668720054757016,Excelente,Média,Sicoob Regional 14,MT,Norte,0.0,1189.145282728168
77,13,3977,Custeio,Milho,308895.5159347446,2024-08-04 01:55:22.165361,2026-04-06 01:55:22.202341,11.141587624070958,Ativo,0,Norte,BA,2024,8,3,0,Em dia,Grande,Cliente_3977,72886259855.0,116024.67685086891,41.72759220789276,422.183234057286,2021-01-30 01:55:22.404434,Médio Produtor,4.440793976728268,Baixo,Média,Sicoob Regional 13,SP,Sul,0.0,1544.477579673723
78,43,4051,Investimento,Milho,305243.16127158096,2025-03-29 01:55:22.165366,2025-12-22 01:55:22.202346,7.66593715040265,Ativo,0,Nordeste,RS,2025,3,1,0,Em dia,Grande,Cliente_4051,84171108109.0,105641.91127871492,128.70887082970086,639.2894101285773,2022-04-09 01:55:22.404687,Pequeno Produtor,3.252566735112936,Médio,Grande,Sicoob Regional 43,SP,Norte,0.0,1526.2158063579047
79,4,2379,Investimento,Café,147237.50116107584,2023-07-20 01:55:22.165370,2025-08-14 01:55:22.202349,5.827223998637837,Ativo,0,Sudeste,MG,2023,7,3,0,Em dia,Médio,Cliente_2379,39059985569.0,69447.59187118692,48.25106916579026,763.4702794275502,2022-07-21 01:55:22.398875,Médio Produtor,2.97056810403833,Excelente,Média,Sicoob Metropolitano,PR,Sul,0.0,736.1875058053791
80,7,144,Custeio,Soja,319636.74748547043,2024-05-06 01:55:22.165378,2025-08-10 01:55:22.202352,10.922495394066004,Ativo,0,Centro-Oeste,GO,2024,5,2,0,Em dia,Grande,Cliente_144,92069203167.0,40817.341058398,1.0,898.539018261482,2025-05-27 01:55:22.390481,Pequeno Produtor,0.12046543463381246,Excelente,Pequena,Sicoob Regional 7,MT,Nordeste,0.0,1598.1837374273523
81,4,2032,Pronamp,Cana-de-açúcar,367830.1375732178,2023-09-05 01:55:22.165382,2026-04-05 01:55:22.202356,9.694501333147564,Liquidado,0,Sudeste,GO,2023,9,3,0,Em dia,Grande,Cliente_2032,24728654250.0,86386.68447241338,180.37488064186192,846.7894463232864,2020-11-13 01:55:22.397648,Grande Produtor,4.654346338124572,Excelente,Grande,Sicoob Metropolitano,PR,Sul,0.0,1839.1506878660891
82,21,105,Investimento,Algodão,329762.0488720282,2025-01-25 01:55:22.165386,2025-12-21 01:55:22.202359,5.6390095077102,Ativo,0,Sudeste,BA,2025,1,1,0,Em dia,Grande,Cliente_105,49952459997.0,123059.49194781072,62.83171555254566,560.0656212599438,2025-04-20 01:55:22.390337,Médio Produtor,0.22176591375770022,Médio,Média,Sicoob Regional 21,BA,Sul,0.0,1648.810244360141
83,16,1900,Pronamp,Café,234263.08609281905,2024-04-30 01:55:22.165390,2026-04-11 01:55:22.202369,6.70024742509681,Vencido,155,Nordeste,BA,2024,4,2,1,Acima de 90 dias,Grande,Cliente_1900,40032600382.0,38875.74240266493,84.2100274068161,869.6514782655081,2020-10-22 01:55:22.397175,Pequeno Produtor,4.714579055441479,Excelente,Média,Sicoob Regional 16,RS,Nordeste,234263.08609281905,70278.92582784571
84,11,4927,Investimento,Cana-de-açúcar,289082.39559166227,2023-08-19 01:55:22.165393,2026-01-26 01:55:22.202373,5.786806477933444,Ativo,0,Centro-Oeste,SP,2023,8,3,0,Em dia,Grande,Cliente_4927,67809597336.0,88780.62437269898,75.48691211913902,305.078768026025,2023-03-09 01:55:22.407735,Pequeno Produtor,2.3381245722108144,Muito Baixo,Média,Sicoob Regional 11,GO,Norte,0.0,1445.4119779583114
85,24,4346,Comercialização,Café,259572.92162455185,2025-03-08 01:55:22.165397,2025-10-28 01:55:22.202376,7.71475740275655,Ativo,0,Norte,MT,2025,3,1,0,Em dia,Grande,Cliente_4346,75948068380.0,29333.34788645219,103.19296694267032,637.8142139494537,2022-05-25 01:55:22.405722,Pequeno Produtor,3.1266255989048597,Médio,Grande,Sicoob Regional 24,BA,Sudeste,0.0,1297.8646081227594
86,48,813,Comercialização,Café,205119.40103661583,2024-08-02 01:55:22.165400,2025-10-19 01:55:22.202380,9.420966164731844,Liquidado,0,Sudeste,RS,2024,8,3,0,Em dia,Grande,Cliente_813,27861830324.0,104118.0096813848,55.39243054689999,311.18766141551293,2021-09-01 01:55:22.393033,Médio Produtor,3.8548939082819986,Muito Baixo,Média,Sicoob Regional 48,RS,Nordeste,0.0,1025.597005183079
87,4,1994,Comercialização,Algodão,379927.9813909696,2025-01-17 01:55:22.165404,2025-08-21 01:55:22.202383,6.534011381443072,Liquidado,0,Nordeste,BA,2025,1,1,0,Em dia,Grande,Cliente_1994,98584485675.0,223880.4935173045,75.07086721722712,455.52510013171633,2021-09-27 01:55:22.397507,Grande Produtor,3.783709787816564,Baixo,Média,Sicoob Metropolitano,PR,Sul,0.0,1899.639906954848
88,42,553,Pronamp,Cana-de-açúcar,323067.84222495893,2024-02-07 01:55:22.165407,2026-05-01 01:55:22.202386,5.922004396529054,Vencido,149,Nordeste,BA,2024,2,1,1,Acima de 90 dias,Grande,Cliente_553,32417958426.0,84296.73284657433,60.9271241338454,796.8769800838678,2024-05-19 01:55:22.392017,Médio Produtor,1.1416837782340863,Excelente,Média,Sicoob Regional 42,RS,Sudeste,323067.84222495893,96920.35266748768
89,49,522,Comercialização,Soja,127492.60643309185,2023-11-08 01:55:22.165411,2026-06-04 01:55:22.202390,11.125471156075752,Ativo,0,Sul,MT,2023,11,4,0,Em dia,Médio,Cliente_522,57839318879.0,72165.42098874597,7.618992614828599,778.2245558438889,2021-06-17 01:55:22.391903,Pequeno Produtor,4.0629705681040384,Excelente,Pequena,Sicoob Regional 49,RS,Sudeste,0.0,637.4630321654593
90,44,4863,Comercialização,Algodão,349768.15456671413,2024-07-23 01:55:22.165414,2026-03-01 01:55:22.202393,7.684024338279151,Ativo,0,Sul,RS,2024,7,3,0,Em dia,Grande,Cliente_4863,97392281025.0,119194.53336308005,115.77623243828364,880.4719528798596,2025-01-11 01:55:22.407513,Médio Produtor,0.4928131416837782,Excelente,Grande,Sicoob Regional 44,GO,Nordeste,0.0,1748.8407728335708
91,37,4279,Comercialização,Algodão,240928.3176169037,2024-12-26 01:55:22.165418,2026-04-13 01:55:22.202397,6.095595922324439,Ativo,0,Sul,SP,2024,12,4,0,Em dia,Grande,Cliente_4279,32041092731.0,21221.52611426654,92.24960323307216,376.0503163033215,2023-05-13 01:55:22.405488,Pequeno Produtor,2.1601642710472277,Muito Baixo,Média,Sicoob Regional 37,RS,Sudeste,0.0,1204.6415880845184
92,6,4599,Pronamp,Café,268017.5833948651,2024-12-14 01:55:22.165421,2025-08-19 01:55:22.202400,9.87908614968785,Liquidado,0,Sudeste,GO,2024,12,4,0,Em dia,Grande,Cliente_4599,63034662648.0,79989.60919224657,82.70351645666919,827.3598284842088,2022-01-01 01:55:22.406596,Grande Produtor,3.5208761122518824,Excelente,Média,Sicoob Regional 6,BA,Centro-Oeste,0.0,1340.0879169743255
93,8,2693,Investimento,Café,470291.6467591256,2023-12-27 01:55:22.165425,2026-06-01 01:55:22.202404,6.48770105208412,Vencido,28,Sudeste,BA,2023,12,4,0,1-30 dias,Grande,Cliente_2693,50040634747.0,92626.45245083602,74.02196100807194,880.1171034885465,2020-11-16 01:55:22.399976,Pequeno Produtor,4.646132785763176,Excelente,Média,Sicoob Regional 8,PR,Centro-Oeste,0.0,4702.916467591256
94,39,4712,Investimento,Café,230108.96866552305,2024-11-15 01:55:22.165429,2025-12-24 01:55:22.202408,8.43974744151462,Ativo,0,Sudeste,RS,2024,11,4,0,Em dia,Grande,Cliente_4712,58111490976.0,123505.38684941566,100.0179414234322,530.3487332056036,2023-04-05 01:55:22.406992,Pequeno Produtor,2.2642026009582477,Médio,Grande,Sicoob Regional 39,SP,Nordeste,0.0,1150.5448433276154
95,23,4932,Pronaf,Soja,364907.1202313182,2023-11-27 01:55:22.165433,2026-04-10 01:55:22.202412,6.190457527856912,Ativo,0,Norte,MT,2023,11,4,0,Em dia,Grande,Cliente_4932,84253556285.0,142607.9181886461,86.13236827224792,726.2068420780693,2023-12-27 01:55:22.407752,Grande Produtor,1.5359342915811087,Bom,Média,Sicoob Regional 23,MG,Nordeste,0.0,1824.535601156591
96,31,2847,Custeio,Soja,361953.4088424819,2023-10-20 01:55:22.165437,2026-04-06 01:55:22.202416,6.1383434325751125,Ativo,0,Norte,RS,2023,10,4,0,Em dia,Grande,Cliente_2847,36291883557.0,168210.8588900054,74.62326887063408,505.5111337722076,2022-06-19 01:55:22.400511,Pequeno Produtor,3.058179329226557,Médio,Média,Sicoob Regional 31,RS,Norte,0.0,1809.7670442124095
97,35,1181,Custeio,Algodão,244876.29557361832,2024-12-25 01:55:22.165440,2026-06-02 01:55:22.202419,9.118187807464222,Liquidado,0,Sul,MG,2024,12,4,0,Em dia,Grande,,,,,,,,,,,Sicoob Regional 35,BA,Nordeste,0.0,1224.3814778680917
98,43,465,Investimento,Cana-de-açúcar,290859.7217537672,2024-06-14 01:55:22.165444,2026-03-03 01:55:22.202423,7.300976027543498,Ativo,0,Sudeste,GO,2024,6,2,0,Em dia,Grande,Cliente_465,27133604311.0,79311.15804501063,92.57161102469078,790.8088716049139,2020-12-14 01:55:22.391684,Pequeno Produtor,4.569472963723477,Excelente,Média,Sicoob Regional 43,SP,Norte,0.0,1454.2986087688362
99,21,3176,Pronamp,Café,100165.77473970049,2024-01-13 01:55:22.165447,2025-11-04 01:55:22.202426,6.368873127692645,Ativo,0,Norte,BA,2024,1,1,0,Em dia,Médio,Cliente_3176,82193713087.0,64566.74214594351,79.712541283176,765.2264532290308,2020-09-04 01:55:22.401646,Pequeno Produtor,4.84599589322382,Excelente,Média,Sicoob Regional 21,BA,Sul,0.0,500.82887369850243
100,32,1849,Pronamp,Algodão,265086.69836185954,2024-12-08 01:55:22.165451,2026-03-01 01:55:22.202429,8.779409832411881,Liquidado,0,Norte,GO,2024,12,4,0,Em dia,Grande,Cliente_1849,76747953625.0,195575.8217542496,55.22883512491592,390.31569903442863,2024-02-02 01:55:22.396984,Pequeno Produtor,1.434633812457221,Muito Baixo,Média,Sicoob Regional 32,BA,Sudeste,0.0,1325.4334918092977
101,46,1116,Pronaf,Café,371305.0979816234,2025-02-18 01:55:22.165454,2026-06-28 01:55:22.202433,5.521692359691501,Ativo,0,Norte,GO,2025,2,1,0,Em dia,Grande,Cliente_1116,90711689405.0,216774.54281787385,117.1831948570063,373.556003352955,2021-08-06 01:55:22.394156,Pequeno Produtor,3.9260780287474333,Muito Baixo,Grande,Sicoob Regional 46,MG,Norte,0.0,1856.525489908117
102,13,260,Comercialização,Soja,205457.9260112343,2025-05-11 01:55:22.165458,2025-08-26 01:55:22.202436,12.973730621388178,Ativo,0,Centro-Oeste,BA,2025,5,2,0,Em dia,Grande,Cliente_260,47166421576.0,192646.08071438796,10.102601322289985,639.3169374664164,2021-09-05 01:55:22.390893,Médio Produtor,3.8439425051334704,Médio,Pequena,Sicoob Regional 13,SP,Sul,0.0,1027.2896300561715
103,34,403,Custeio,Café,235022.9836202968,2023-08-08 01:55:22.165461,2025-12-10 01:55:22.202440,8.497198851614591,Ativo,0,Sudeste,RS,2023,8,3,0,Em dia,Grande,Cliente_403,59061910606.0,128590.77741099815,68.75090034586974,679.8922583067829,2021-06-09 01:55:22.391401,Pequeno Produtor,4.084873374401095,Bom,Média,Sicoob Regional 34,PR,Norte,0.0,1175.1149181014841
104,39,362,Comercialização,Algodão,112933.39653808766,2023-08-14 01:55:22.165465,2026-03-18 01:55:22.202443,10.914649549207136,Vencido,51,Sul,SP,2023,8,3,0,31-60 dias,Médio,Cliente_362,73307563656.0,142872.86094536644,30.707488223713625,366.40006105446673,2025-04-30 01:55:22.391253,Pequeno Produtor,0.1943874058863792,Muito Baixo,Média,Sicoob Regional 39,SP,Nordeste,0.0,3388.00189614263
105,43,4257,Custeio,Milho,205057.9940646721,2025-06-02 01:55:22.165468,2026-06-18 01:55:22.202446,8.169894374525372,Ativo,0,Nordeste,MT,2025,6,2,0,Em dia,Grande,Cliente_4257,20515748087.0,176956.95024743042,74.12034947761546,396.5931133711186,2022-07-22 01:55:22.405412,Pequeno Produtor,2.967830253251198,Muito Baixo,Média,Sicoob Regional 43,SP,Norte,0.0,1025.2899703233604
106,23,4523,Pronaf,Milho,251425.9590732043,2023-11-15 01:55:22.165472,2025-11-08 01:55:22.202450,7.504512521221739,Ativo,0,Centro-Oeste,GO,2023,11,4,0,Em dia,Grande,Cliente_4523,56653595626.0,117344.43343985408,133.97160630502998,391.2074292549494,2022-07-09 01:55:22.406336,Médio Produtor,3.0034223134839153,Muito Baixo,Grande,Sicoob Regional 23,MG,Nordeste,0.0,1257.1297953660217
107,1,423,Custeio,Cana-de-açúcar,296337.7267396431,2025-04-30 01:55:22.165475,2025-11-21 01:55:22.202453,8.588481201002946,Vencido,19,Norte,BA,2025,4,2,0,1-30 dias,Grande,Cliente_423,62113776000.0,186902.32340549672,57.073141963750864,449.4166376545974,2022-04-01 01:55:22.391471,Médio Produtor,3.274469541409993,Baixo,Média,Sicoob Crediminas,MG,Sudeste,0.0,2963.377267396431
108,35,4386,Custeio,Algodão,323376.55535231414,2025-05-13 01:55:22.165479,2025-09-01 01:55:22.202457,12.002542740944692,Ativo,0,Norte,SP,2025,5,2,0,Em dia,Grande,Cliente_4386,78280305937.0,92882.24180437584,92.91513258727808,594.3257480941472,2021-08-29 01:55:22.405860,Grande Produtor,3.863107460643395,Médio,Média,Sicoob Regional 35,BA,Nordeste,0.0,1616.8827767615708
109,20,48,Investimento,Café,289827.2613241579,2024-08-21 01:55:22.165482,2026-01-13 01:55:22.202460,6.749329991839761,Ativo,0,Centro-Oeste,PR,2024,8,3,0,Em dia,Grande,Cliente_48,23916108626.0,67113.82258072507,47.2990245184231,547.61715358671,2022-07-22 01:55:22.390122,Pequeno Produtor,2.967830253251198,Médio,Média,Sicoob Regional 20,RS,Centro-Oeste,0.0,1449.1363066207894
110,5,3433,Pronamp,Soja,165602.54199887006,2023-08-25 01:55:22.165489,2026-02-28 01:55:22.202464,7.356432912398464,Vencido,165,Norte,PR,2023,8,3,1,Acima de 90 dias,Médio,Cliente_3433,58561918023.0,79139.84074645731,148.21966480005008,773.5411060058229,2025-06-15 01:55:22.402546,Pequeno Produtor,0.06844626967830253,Excelente,Grande,Sicoob Engecred,GO,Centro-Oeste,165602.54199887006,49680.762599661015
111,5,744,Custeio,Soja,203619.78292112192,2024-07-15 01:55:22.165493,2026-06-29 01:55:22.202468,8.781073552102152,Liquidado,0,Sul,GO,2024,7,3,0,Em dia,Grande,Cliente_744,37096806328.0,95037.77631323166,48.28270928880484,870.6158713224819,2023-10-09 01:55:22.392779,Pequeno Produtor,1.7522245037645447,Excelente,Média,Sicoob Engecred,GO,Centro-Oeste,0.0,1018.0989146056096
112,36,4818,Custeio,Café,278239.9774848083,2025-04-15 01:55:22.165497,2026-06-13 01:55:22.202472,8.677868402720597,Ativo,0,Centro-Oeste,RS,2025,4,2,0,Em dia,Grande,Cliente_4818,27294929444.0,37947.975165474665,46.35445190036159,388.9643746096299,2024-06-23 01:55:22.407358,Médio Produtor,1.0458590006844628,Muito Baixo,Média,Sicoob Regional 36,GO,Norte,0.0,1391.1998874240414
113,24,4029,Custeio,Algodão,162029.5975397048,2024-05-10 01:55:22.165500,2026-05-29 01:55:22.202476,8.059466705083508,Liquidado,0,Sudeste,GO,2024,5,2,0,Em dia,Médio,Cliente_4029,27970905064.0,81391.99190036044,63.37840939047778,870.5333182376492,2022-06-13 01:55:22.404612,Pequeno Produtor,3.07460643394935,Excelente,Média,Sicoob Regional 24,BA,Sudeste,0.0,810.1479876985239
114,10,2367,Custeio,Algodão,380909.5622551399,2023-12-06 01:55:22.165504,2026-03-02 01:55:22.202479,6.268638614509013,Ativo,0,Centro-Oeste,SP,2023,12,4,0,Em dia,Grande,Cliente_2367,90770031202.0,95350.51030715024,41.84538127878871,596.2227982335257,2022-07-29 01:55:22.398834,Grande Produtor,2.948665297741273,Médio,Média,Sicoob Regional 10,BA,Norte,0.0,1904.5478112756996
115,49,1752,Pronamp,Café,111667.44771439947,2023-11-11 01:55:22.165508,2025-09-30 01:55:22.202483,5.101559721053194,Ativo,0,Norte,SP,2023,11,4,0,Em dia,Médio,Cliente_1752,56279764142.0,193682.00743667383,121.21818826908734,481.0983299232623,2024-05-09 01:55:22.396627,Grande Produtor,1.1690622861054072,Baixo,Grande,Sicoob Regional 49,RS,Sudeste,0.0,558.3372385719974
116,49,1866,Custeio,Milho,396899.0357197031,2024-09-19 01:55:22.165511,2026-06-25 01:55:22.202486,7.21942615103411,Ativo,0,Sul,RS,2024,9,3,0,Em dia,Grande,Cliente_1866,81042319697.0,108822.8429055482,8.896387293114799,653.7412924129674,2021-11-03 01:55:22.397046,Grande Produtor,3.682409308692676,Bom,Pequena,Sicoob Regional 49,RS,Sudeste,0.0,1984.4951785985156
117,22,2322,Investimento,Soja,168474.41777317855,2025-06-30 01:55:22.165515,2025-12-22 01:55:22.202490,8.317453352427675,Ativo,0,Sudeste,RS,2025,6,2,0,Em dia,Médio,Cliente_2322,47188866629.0,175837.23081057955,75.18355738078309,483.14651981406575,2020-09-24 01:55:22.398676,Grande Produtor,4.791238877481177,Baixo,Média,Sicoob Regional 22,GO,Nordeste,0.0,842.3720888658927
118,26,812,Pronamp,Cana-de-açúcar,165422.41987548475,2024-12-09 01:55:22.165518,2026-01-13 01:55:22.202493,9.521088065131316,Ativo,0,Centro-Oeste,GO,2024,12,4,0,Em dia,Médio,Cliente_812,19005587150.0,161310.54492203056,80.45116374852948,492.3912694464505,2023-07-10 01:55:22.393030,Pequeno Produtor,2.001368925393566,Baixo,Média,Sicoob Regional 26,RS,Centro-Oeste,0.0,827.1120993774238
119,7,828,Custeio,Cana-de-açúcar,221708.019768404,2024-12-27 01:55:22.165522,2025-08-27 01:55:22.202497,6.208968505935669,Ativo,0,Nordeste,RS,2024,12,4,0,Em dia,Grande,Cliente_828,59691679769.0,91808.02986438943,1.0,860.1756941515428,2021-06-10 01:55:22.393089,Grande Produtor,4.082135523613963,Excelente,Pequena,Sicoob Regional 7,MT,Nordeste,0.0,1108.54009884202
120,38,3313,Pronamp,Café,316574.2382824641,2024-10-24 01:55:22.165525,2026-05-06 01:55:22.202501,8.513767898518457,Vencido,50,Norte,BA,2024,10,4,0,31-60 dias,Grande,Cliente_3313,22424281858.0,114965.75662294694,91.04024324229536,449.2081415702156,2020-10-10 01:55:22.402123,Pequeno Produtor,4.747433264887063,Baixo,Média,Sicoob Regional 38,SP,Nordeste,0.0,9497.227148473923
