id_cliente,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento
222,Cliente_222,61930744293,43307.48261055582,58.50615021570361,693.5592500839396,2024-12-25 01:55:22.390759,Médio Produtor
223,Cliente_223,13211059084,106864.72128867058,54.70378976142358,750.9833849185997,2024-11-26 01:55:22.390762,Grande Produtor
224,Cliente_224,21139872519,175562.5149399718,101.11829290596887,847.2363457224652,2024-08-14 01:55:22.390766,Pequeno Produtor
225,Cliente_225,35378144684,165909.03620664327,1.0,308.51891499092267,2024-04-14 01:55:22.390769,Pequeno Produtor
226,Cliente_226,65708496610,150679.55207332698,50.75904449101343,571.383060865347,2022-02-19 01:55:22.390773,Pequeno Produtor
227,Cliente_227,24545514656,78381.1327347407,74.62399540526519,468.8729396767511,2021-01-23 01:55:22.390777,Pequeno Produtor
228,Cliente_228,42952453546,129415.31542248983,19.203295557676903,308.08985667985564,2025-04-18 01:55:22.390780,Pequeno Produtor
229,Cliente_229,22614127369,68295.96356162458,39.89645556948578,688.0394551406924,2022-08-17 01:55:22.390784,Grande Produtor
230,Cliente_230,33765539098,90762.45753332712,53.045193591572364,795.6760410340669,2022-07-25 01:55:22.390787,Pequeno Produtor
231,Cliente_231,20682804374,220139.0165510137,1.0,674.7998129512467,2022-01-07 01:55:22.390791,Pequeno Produtor
232,Cliente_232,78289598107,62363.567025030825,113.87521155187655,594.6729344422779,2023-08-07 01:55:22.390794,Pequeno Produtor
233,Cliente_233,71034350862,132724.53324885078,43.45184796248344,749.757616826226,2023-08-25 01:55:22.390798,Pequeno Produtor
234,Cliente_234,97331909066,24223.935562734012,167.85930627323987,815.3482714774616,2024-06-19 01:55:22.390802,Pequeno Produtor
235,Cliente_235,27883347519,62023.254991092996,90.37697132753482,320.93905018654885,2025-01-25 01:55:22.390806,Grande Produtor
236,Cliente_236,52488009106,94574.3173124516,11.331713797790172,558.5685669792264,2020-10-31 01:55:22.390810,Pequeno Produtor
237,Cliente_237,33731378861,100624.20170635272,84.10556428312827,731.1626699446568,2023-07-12 01:55:22.390814,Pequeno Produtor
238,Cliente_238,88818631727,135067.32401556967,80.87540487688484,460.58060235440394,2022-10-27 01:55:22.390817,Pequeno Produtor
239,Cliente_239,14416221972,70652.1598045916,25.87680396676474,426.2870847575032,2023-12-05 01:55:22.390821,Pequeno Produtor
240,Cliente_240,51029969791,142214.07587740835,41.52305844948551,433.2998861820663,2021-12-13 01:55:22.390824,Pequeno Produtor
241,Cliente_241,68892473318,83607.54867081804,183.00883965732697,490.90859575344996,2024-08-25 01:55:22.390828,Pequeno Produtor
242,Cliente_242,40057644375,148180.80145653317,11.594326499178194,687.4912282218962,2023-04-11 01:55:22.390831,Pequeno Produtor
243,Cliente_243,79686476627,28148.23223940945,125.40797012743265,756.5710866023596,2021-11-16 01:55:22.390835,Médio Produtor
244,Cliente_244,97328593358,98133.97322283927,89.97579067653268,353.0297183974413,2021-10-12 01:55:22.390838,Médio Produtor
245,Cliente_245,64384797382,155195.76262981325,122.57111956616386,691.4236367164146,2025-04-01 01:55:22.390841,Médio Produtor
246,Cliente_246,54176421974,112304.13785196345,115.5937385239229,448.72011896453563,2023-08-25 01:55:22.390845,Médio Produtor
247,Cliente_247,23330784648,51032.4292049903,63.95149940710574,528.4916849769676,2023-12-24 01:55:22.390848,Pequeno Produtor
248,Cliente_248,33041398447,187892.1127813766,149.95408307961034,662.7403423769156,2024-04-16 01:55:22.390852,Pequeno Produtor
249,Cliente_249,36678237991,91337.53089699119,133.06120828021375,330.92336621075714,2022-02-12 01:55:22.390855,Pequeno Produtor
250,Cliente_250,47290928856,173440.32536153853,14.029874180904343,887.5390060317021,2023-07-18 01:55:22.390859,Pequeno Produtor
251,Cliente_251,39188919941,180389.9017216441,38.664466363946836,844.9884529533398,2024-12-25 01:55:22.390862,Pequeno Produtor
252,Cliente_252,90737492232,143349.2384383904,97.3316450210117,809.8259024059364,2023-06-15 01:55:22.390866,Pequeno Produtor
253,Cliente_253,59322847676,134223.1996757601,105.89113242013725,694.2279556466392,2021-05-22 01:55:22.390869,Médio Produtor
254,Cliente_254,64213946942,94337.0833973575,71.57375329825467,755.7441358061328,2024-02-13 01:55:22.390873,Médio Produtor
255,Cliente_255,41747171110,154471.12605151173,100.86973423457995,337.7567448930429,2022-09-16 01:55:22.390876,Médio Produtor
256,Cliente_256,19205988600,47644.77479055505,82.07799952557946,471.6549165797818,2023-01-21 01:55:22.390879,Médio Produtor
257,Cliente_257,79872799581,66828.39981654122,138.64717173675314,670.4011754953185,2022-01-07 01:55:22.390883,Pequeno Produtor
258,Cliente_258,78901393957,55832.531246852406,120.78360525165891,724.2744658543704,2021-02-01 01:55:22.390886,Pequeno Produtor
259,Cliente_259,50993435432,82685.89958020722,56.263276669843805,391.8612283972393,2021-07-11 01:55:22.390890,Pequeno Produtor
260,Cliente_260,47166421576,192646.08071438794,10.102601322289985,639.3169374664164,2021-09-05 01:55:22.390893,Médio Produtor
261,Cliente_261,67336732074,45617.37071616457,92.70972997763985,631.151531744367,2021-11-30 01:55:22.390897,Pequeno Produtor
262,Cliente_262,37969085542,45337.834116422426,68.46352282246082,836.72089011122,2021-05-08 01:55:22.390900,Grande Produtor
263,Cliente_263,66178505872,144968.70104816428,1.0,579.6249025940707,2024-02-02 01:55:22.390904,Pequeno Produtor
264,Cliente_264,97436127761,123834.60348459182,80.31443294586349,443.45422798510447,2024-01-16 01:55:22.390907,Grande Produtor
265,Cliente_265,90665076901,59501.13464136471,113.44348411323865,453.61409352969486,2024-02-06 01:55:22.390910,Médio Produtor
266,Cliente_266,79061177218,81273.86712538969,111.29821661700026,427.12558682974435,2023-02-27 01:55:22.390914,Grande Produtor
267,Cliente_267,21378086047,96953.67344645012,94.74135729311048,715.7937865810927,2022-05-30 01:55:22.390917,Médio Produtor
268,Cliente_268,89038679246,141220.48830759755,91.45973916108562,893.233356123179,2022-09-18 01:55:22.390921,Pequeno Produtor
269,Cliente_269,37496008616,106607.40374699843,86.31472941209702,553.4492308681899,2023-02-25 01:55:22.390924,Médio Produtor
270,Cliente_270,34404101666,187703.13852317326,43.74975997696471,851.3272154754254,2023-09-09 01:55:22.390928,Grande Produtor
271,Cliente_271,29467689286,142371.61015564948,110.1664745059526,721.6640241480908,2025-02-19 01:55:22.390932,Pequeno Produtor
272,Cliente_272,97104395794,128317.50671764198,1.0,798.9873075678105,2021-04-22 01:55:22.390936,Pequeno Produtor
273,Cliente_273,21436708983,81795.78621807789,112.0537649595055,718.9231818990902,2021-10-25 01:55:22.390940,Pequeno Produtor
274,Cliente_274,66621050085,40207.86163944162,44.73030451015204,889.8292949126298,2023-10-26 01:55:22.390943,Pequeno Produtor
275,Cliente_275,96814103744,95755.68125149609,91.83466177302029,750.3264045793704,2022-09-01 01:55:22.390947,Pequeno Produtor
276,Cliente_276,38211097081,20000.0,70.57219461280943,461.342492624723,2023-12-11 01:55:22.390950,Pequeno Produtor
277,Cliente_277,43978427421,88512.24076775569,72.33696846954118,764.3356235948962,2023-04-05 01:55:22.390954,Grande Produtor
278,Cliente_278,91676575250,200873.48892609612,130.05366218422003,436.49037998539814,2021-09-07 01:55:22.390957,Grande Produtor
279,Cliente_279,52953862358,173590.30060689757,98.66525999866454,400.4897695991658,2024-12-26 01:55:22.390961,Médio Produtor
280,Cliente_280,20057410598,145152.12638183846,68.88207239966043,353.74541957875925,2023-11-14 01:55:22.390964,Médio Produtor
281,Cliente_281,65383469537,108155.49146798195,78.40567868308521,747.9470417542365,2024-08-22 01:55:22.390968,Pequeno Produtor
282,Cliente_282,55298291079,171782.4888895956,46.906035162818576,884.1613124055807,2024-03-02 01:55:22.390971,Pequeno Produtor
283,Cliente_283,87745911661,144006.47023924455,97.99771796185048,836.4975059498308,2024-03-09 01:55:22.390975,Pequeno Produtor
284,Cliente_284,55550817319,71170.25367089485,44.47234068313436,534.8640471093131,2024-01-19 01:55:22.390978,Médio Produtor
285,Cliente_285,17564254469,161692.51242027403,132.6186667538984,480.3461448925877,2025-01-06 01:55:22.390982,Pequeno Produtor
286,Cliente_286,23469284828,124194.5445494365,116.26269222200065,740.5409972069252,2021-01-18 01:55:22.390985,Médio Produtor
287,Cliente_287,88887806267,94924.05470984161,145.05247118751896,671.913688279712,2022-04-28 01:55:22.390989,Pequeno Produtor
288,Cliente_288,21171636827,110899.08799558869,29.366947687533063,601.6470301045208,2020-08-04 01:55:22.390992,Pequeno Produtor
289,Cliente_289,95512604686,119383.24755961633,79.48853754258084,508.0470365398196,2024-10-08 01:55:22.390999,Pequeno Produtor
290,Cliente_290,61932055416,96355.27972314921,97.58422494942478,886.2486313215861,2021-03-07 01:55:22.391002,Pequeno Produtor
291,Cliente_291,30438677847,103446.71017364706,94.68825076989253,841.4133202039382,2025-07-01 01:55:22.391006,Pequeno Produtor
292,Cliente_292,70090452626,90403.44417884725,90.43048688784845,413.69234154237677,2025-01-21 01:55:22.391009,Pequeno Produtor
293,Cliente_293,28309454852,81714.93969197592,110.93822617387505,602.0906856451036,2023-04-17 01:55:22.391013,Médio Produtor
294,Cliente_294,48488121095,140416.1041495349,71.49240800462947,326.5863552203812,2025-05-29 01:55:22.391016,Grande Produtor
295,Cliente_295,55912243458,134085.4297017188,90.67543811522054,325.3762958953891,2021-09-26 01:55:22.391020,Médio Produtor
296,Cliente_296,94272371987,147689.39190228714,74.6279068189035,508.07044197567427,2024-08-10 01:55:22.391023,Pequeno Produtor
297,Cliente_297,31344352619,20000.0,6.585051540450166,508.95954942241093,2022-10-18 01:55:22.391026,Pequeno Produtor
298,Cliente_298,18053148403,92056.79190313225,122.82685735581796,359.76016130756267,2021-08-03 01:55:22.391030,Pequeno Produtor
299,Cliente_299,22688363593,226414.80123732443,118.62102377084679,722.874335027861,2020-12-27 01:55:22.391033,Médio Produtor
300,Cliente_300,32700779457,78075.09367745958,138.5484607657327,857.284665034244,2023-03-12 01:55:22.391037,Médio Produtor
301,Cliente_301,84674211184,122119.37010140029,96.20708964969786,398.0902270332843,2023-06-07 01:55:22.391040,Pequeno Produtor
302,Cliente_302,18057574633,107435.23348365031,39.93106237636322,302.739018756641,2020-10-14 01:55:22.391044,Pequeno Produtor
303,Cliente_303,65678971812,143736.96487260828,60.89042417767141,551.9351664210338,2020-12-11 01:55:22.391047,Pequeno Produtor
304,Cliente_304,37024273885,131152.10862519947,102.26466259292519,465.79047958980595,2020-10-31 01:55:22.391051,Pequeno Produtor
305,Cliente_305,12467476101,39098.66697333212,43.65320182504134,727.8979572460893,2025-07-09 01:55:22.391054,Pequeno Produtor
306,Cliente_306,65312093459,151423.0870711138,89.07584127030727,752.6292982561806,2025-04-29 01:55:22.391058,Pequeno Produtor
307,Cliente_307,18160635130,191046.97115933383,111.07949121985982,348.6375139873455,2023-02-03 01:55:22.391061,Médio Produtor
308,Cliente_308,62895684592,85803.17527615058,134.8802130968004,819.3897675138303,2024-06-06 01:55:22.391065,Pequeno Produtor
309,Cliente_309,50909810709,136937.83170167447,102.20453644288882,317.77618504043386,2024-06-13 01:55:22.391068,Pequeno Produtor
310,Cliente_310,96298384694,181035.0439994824,55.40094133053265,344.13410685792775,2021-08-09 01:55:22.391072,Pequeno Produtor
311,Cliente_311,67479474110,191158.7961973351,24.751408771650453,842.3943572858136,2022-12-05 01:55:22.391076,Pequeno Produtor
312,Cliente_312,25727636868,173751.5538404591,40.193872651681296,443.3209390853425,2020-11-10 01:55:22.391080,Pequeno Produtor
313,Cliente_313,92924071607,97130.14737708392,55.719157046557605,802.7773282722069,2024-05-18 01:55:22.391083,Pequeno Produtor
314,Cliente_314,40541592075,179278.49824015878,137.51103783660562,862.477279607392,2021-12-22 01:55:22.391087,Pequeno Produtor
315,Cliente_315,73670315175,98005.87517418156,16.153944739927653,337.01309657931796,2023-11-11 01:55:22.391090,Grande Produtor
316,Cliente_316,33446883698,104023.34073407805,96.96928065214351,822.5291869860536,2021-02-06 01:55:22.391094,Pequeno Produtor
317,Cliente_317,58025274862,115600.71548140283,74.62290652846387,491.0493774578677,2025-04-15 01:55:22.391097,Pequeno Produtor
318,Cliente_318,91948592537,162304.69873675695,84.45868001484975,543.0573150311288,2025-06-17 01:55:22.391100,Grande Produtor
319,Cliente_319,10338695208,113526.68601547038,121.84468910821789,414.51912708200217,2025-04-20 01:55:22.391104,Pequeno Produtor
320,Cliente_320,87210366038,89021.3395939065,117.65178774512881,444.7332087580295,2022-01-29 01:55:22.391107,Pequeno Produtor
321,Cliente_321,55559837713,101885.99012913991,137.6502676779769,798.566907263603,2021-08-09 01:55:22.391111,Pequeno Produtor
322,Cliente_322,35747977429,77540.49035181322,78.98804160501307,485.44631744074314,2021-11-30 01:55:22.391114,Pequeno Produtor
323,Cliente_323,28436389509,60350.131307456584,56.39088381034635,895.0835934777743,2024-02-06 01:55:22.391118,Médio Produtor
324,Cliente_324,84327894557,135139.77297946854,59.309429910790854,615.0933936479457,2020-09-11 01:55:22.391121,Pequeno Produtor
325,Cliente_325,52940709236,128688.09512207386,88.64275261167089,463.7646102624318,2022-12-07 01:55:22.391125,Médio Produtor
326,Cliente_326,37283953558,53860.31075186879,100.50715035957712,455.79056873002014,2020-10-08 01:55:22.391128,Pequeno Produtor
327,Cliente_327,66386678638,116190.92248065799,25.083752030394123,829.1761100405583,2021-05-12 01:55:22.391132,Médio Produtor
328,Cliente_328,56387680193,81684.16772499897,92.19483055274016,714.5707639174008,2022-12-14 01:55:22.391135,Grande Produtor
329,Cliente_329,67574256456,54815.83266400365,95.92641508752502,890.0130255904946,2025-05-17 01:55:22.391138,Médio Produtor
330,Cliente_330,10914494033,100319.6380933653,137.0142260902051,807.8249182382917,2020-10-11 01:55:22.391142,Médio Produtor
331,Cliente_331,97819521410,154453.87464153362,48.62998502062564,824.4217141860564,2020-09-14 01:55:22.391145,Pequeno Produtor
332,Cliente_332,84433439898,128063.14443452262,136.29730594675308,371.6893752713672,2022-02-23 01:55:22.391149,Pequeno Produtor
333,Cliente_333,93461162328,268057.41085482156,150.1050943872706,690.7068221247962,2021-08-16 01:55:22.391152,Médio Produtor
334,Cliente_334,38561474868,101292.52121189643,70.15640138064086,461.3022251047875,2021-05-17 01:55:22.391156,Médio Produtor
335,Cliente_335,56559726048,148699.87192096232,27.430526247382275,644.4919576470429,2020-08-18 01:55:22.391159,Pequeno Produtor
336,Cliente_336,93721516621,140200.81257794294,76.84214711652828,671.4385044182027,2024-04-14 01:55:22.391163,Pequeno Produtor
337,Cliente_337,32098095686,20000.0,52.53198975897476,441.74917900287005,2025-07-05 01:55:22.391166,Grande Produtor
338,Cliente_338,38958281577,218191.9874584571,71.40353720945066,773.8103775438533,2025-02-15 01:55:22.391169,Médio Produtor
339,Cliente_339,15998216647,176215.96625533816,147.09943381556212,545.0436212954232,2023-09-02 01:55:22.391173,Pequeno Produtor
340,Cliente_340,73220931925,56945.24916507828,18.855619732683735,382.0676990832734,2024-07-07 01:55:22.391176,Grande Produtor
341,Cliente_341,78605592886,55304.91483368632,100.3680325579061,744.53913866215,2024-08-08 01:55:22.391180,Pequeno Produtor
342,Cliente_342,10158442921,96445.17692946347,1.0,584.3337179101691,2022-06-03 01:55:22.391183,Pequeno Produtor
343,Cliente_343,18856068694,85844.17633862689,119.68680076959004,793.0617624134582,2022-02-28 01:55:22.391187,Pequeno Produtor
344,Cliente_344,92853746151,126672.52824639162,50.140825736809504,636.9790370499773,2021-04-26 01:55:22.391190,Grande Produtor
345,Cliente_345,69976733944,169084.9658988555,68.60792816202074,406.8535029381031,2022-07-15 01:55:22.391193,Pequeno Produtor
346,Cliente_346,31579850156,135168.91426095547,110.01928757537073,657.3178617827016,2024-12-28 01:55:22.391197,Pequeno Produtor
347,Cliente_347,78565254780,95654.01598189917,117.09030798062068,852.8552724258225,2024-10-04 01:55:22.391200,Médio Produtor
348,Cliente_348,61475718982,94758.925368699,81.79653843600528,306.6626222833911,2020-07-21 01:55:22.391204,Pequeno Produtor
349,Cliente_349,28293710604,104168.3052381845,49.72046641209256,654.6713360426992,2021-09-28 01:55:22.391207,Pequeno Produtor
350,Cliente_350,70093357021,144349.09470236913,103.2635355953011,879.9805028882578,2022-01-18 01:55:22.391211,Pequeno Produtor
351,Cliente_351,60868616092,84957.69234770181,48.828416804649436,441.88938361488624,2020-10-08 01:55:22.391214,Médio Produtor
352,Cliente_352,99560575686,77394.48559354189,44.50565748318788,716.6673639947587,2022-06-28 01:55:22.391217,Pequeno Produtor
353,Cliente_353,78159454443,98135.77036326815,88.58274740906366,896.4225005668893,2025-04-05 01:55:22.391221,Médio Produtor
354,Cliente_354,15810205195,168075.72871701047,85.23284372344581,859.3220393644382,2022-08-02 01:55:22.391225,Grande Produtor
355,Cliente_355,46964287916,80368.40564652905,129.99026169445486,391.9387241407761,2024-01-10 01:55:22.391229,Grande Produtor
356,Cliente_356,60868200175,20000.0,167.35303454080452,308.4826072359164,2021-06-09 01:55:22.391232,Grande Produtor
357,Cliente_357,23036715431,27038.55601389309,93.94561461383513,560.1408433961412,2022-10-31 01:55:22.391236,Médio Produtor
358,Cliente_358,72951755981,132310.54953603502,177.37194530372457,423.356664240901,2022-11-15 01:55:22.391239,Pequeno Produtor
359,Cliente_359,35828133752,97986.8938703145,117.77504604322422,407.7023496845851,2020-10-12 01:55:22.391243,Pequeno Produtor
360,Cliente_360,24726481082,178458.48869811013,63.33112625192484,708.8023709460142,2023-07-23 01:55:22.391246,Pequeno Produtor
